session_id,session_date,device_type,traffic_source,city_searched,nights_searched,hotels_viewed,session_duration_sec
454,2026-06-23,mobile,paid_search,Frankfurt,2,18,116.4
455,2026-01-18,mobile,direct,Hamburg,7,24,66.4
456,2026-07-16,mobile,email,Barcelona,2,20,74.0
457,2026-07-08,mobile,organic_search,Amsterdam,2,16,62.7
458,2026-08-19,mobile,organic_search,Berlin,5,4,37.9
459,2026-07-01,mobile,organic_search,Barcelona,1,18,70.3
460,2026-04-10,mobile,paid_search,Zurich,1,15,23.9
461,2026-02-21,mobile,organic_search,Salzburg,5,18,373.8
462,2026-08-20,mobile,organic_search,Vienna,1,17,63.9
463,2026-04-03,desktop,affiliate,Zurich,4,7,55.6
464,2026-05-13,mobile,direct,Berlin,5,15,84.0
465,2026-06-02,desktop,email,Cologne,7,16,129.6
466,2026-08-27,desktop,paid_search,Zurich,3,14,47.0
467,2026-05-01,mobile,email,Rome,3,22,130.7
468,2026-07-31,mobile,paid_search,Hamburg,4,16,40.1
469,2026-06-20,desktop,organic_search,Amsterdam,5,19,35.7
470,2026-02-17,mobile,paid_search,Paris,2,17,186.8
471,2026-02-01,mobile,affiliate,Rome,2,13,63.1
472,2026-06-03,mobile,email,Amsterdam,5,17,68.5
473,2026-04-09,desktop,organic_search,Barcelona,3,14,16.7
474,2026-01-10,mobile,affiliate,Zurich,4,16,129.3
475,2026-06-23,mobile,paid_search,Vienna,5,17,71.6
476,2026-08-16,desktop,paid_search,Rome,4,15,186.3
477,2026-01-02,mobile,organic_search,Amsterdam,1,11,187.9
478,2026-08-15,tablet,direct,Rome,3,18,103.5
479,2026-06-07,desktop,paid_search,Munich,5,10,94.8
480,2026-08-20,desktop,email,Munich,5,15,63.3
481,2026-05-11,mobile,affiliate,Frankfurt,7,12,388.9
482,2026-03-29,mobile,direct,Munich,2,15,60.2
483,2026-08-12,mobile,organic_search,Zurich,3,24,229.1
484,2026-05-23,mobile,organic_search,Rome,6,16,105.5
485,2026-08-21,desktop,paid_search,Hamburg,5,18,13.1
486,2026-03-04,mobile,organic_search,Rome,2,11,407.9
487,2026-06-16,desktop,direct,Barcelona,5,5,45.3
488,2026-05-25,mobile,organic_search,Berlin,6,24,62.4
489,2026-05-11,desktop,organic_search,Frankfurt,6,5,114.9
490,2026-07-21,mobile,organic_search,Vienna,4,17,186.2
491,2026-05-09,mobile,email,Paris,2,6,127.8
492,2026-07-16,desktop,direct,Salzburg,4,18,80.1
493,2026-04-18,mobile,paid_search,Barcelona,6,22,83.3
494,2026-02-11,mobile,paid_search,Vienna,6,3,77.5
495,2026-07-08,mobile,organic_search,Cologne,4,6,103.6
496,2026-06-05,mobile,email,Barcelona,2,13,147.0
497,2026-03-22,mobile,paid_search,Berlin,4,12,203.3
498,2026-01-03,desktop,organic_search,Vienna,1,5,113.0
499,2026-02-28,desktop,paid_search,Berlin,5,17,92.4
500,2026-04-13,mobile,organic_search,Berlin,6,8,287.9
501,2026-04-17,mobile,paid_search,Berlin,6,20,72.7
502,2026-06-28,mobile,email,Munich,4,9,91.1
503,2026-03-22,mobile,direct,Cologne,6,10,66.0
504,2026-01-20,mobile,organic_search,Paris,1,17,63.9
505,2026-07-17,mobile,paid_search,Berlin,1,8,134.4
506,2026-03-26,mobile,paid_search,Rome,1,9,31.7
507,2026-03-08,desktop,organic_search,Vienna,4,5,82.3
508,2026-07-02,mobile,organic_search,Barcelona,7,7,61.5
509,2026-04-08,desktop,paid_search,Salzburg,5,4,91.8
510,2026-05-01,mobile,organic_search,Amsterdam,4,5,85.1
511,2026-03-07,mobile,organic_search,Barcelona,1,6,271.7
512,2026-08-03,desktop,paid_search,Amsterdam,2,15,198.0
513,2026-05-11,mobile,email,Rome,3,18,230.3
514,2026-03-17,desktop,direct,Paris,1,14,90.5
515,2026-03-16,desktop,organic_search,Berlin,1,4,117.8
516,2026-04-15,desktop,paid_search,Hamburg,4,24,135.4
517,2026-06-01,mobile,organic_search,Paris,3,17,65.6
518,2026-03-01,tablet,organic_search,Barcelona,3,21,30.3
519,2026-07-15,mobile,paid_search,Salzburg,6,21,61.6
520,2026-03-26,mobile,organic_search,Vienna,3,10,136.1
521,2026-07-01,desktop,direct,Zurich,6,14,197.6
522,2026-08-10,desktop,organic_search,Amsterdam,7,4,561.8
523,2026-03-14,desktop,organic_search,Hamburg,5,23,26.1
524,2026-05-03,mobile,direct,Rome,5,24,164.3
525,2026-05-17,mobile,direct,Vienna,1,13,114.8
526,2026-07-01,mobile,email,Barcelona,1,18,332.6
527,2026-04-03,tablet,organic_search,Frankfurt,6,13,198.6
528,2026-06-27,tablet,affiliate,Rome,5,7,69.7
529,2026-06-07,mobile,paid_search,Frankfurt,6,6,65.2
530,2026-03-21,mobile,affiliate,Vienna,5,22,67.8
531,2026-07-30,desktop,organic_search,Frankfurt,1,16,22.1
532,2026-01-10,mobile,affiliate,Salzburg,4,7,19.9
533,2026-07-23,mobile,affiliate,Munich,4,19,45.7
534,2026-03-28,desktop,organic_search,Hamburg,5,23,29.6
535,2026-08-03,mobile,organic_search,Cologne,4,7,84.2
536,2026-03-01,desktop,direct,Amsterdam,4,8,104.4
537,2026-04-08,tablet,organic_search,Amsterdam,5,16,331.2
538,2026-01-26,mobile,organic_search,Zurich,5,6,3.6
539,2026-07-16,mobile,affiliate,Cologne,5,12,75.0
540,2026-06-20,desktop,direct,Munich,3,17,92.2
541,2026-04-02,mobile,direct,Amsterdam,1,24,91.1
542,2026-05-26,desktop,email,Zurich,4,22,317.3
543,2026-01-25,mobile,direct,Vienna,2,4,19.4
544,2026-06-04,tablet,direct,Vienna,2,15,77.5
545,2026-05-23,mobile,direct,Paris,6,11,32.4
546,2026-07-30,mobile,paid_search,Zurich,4,8,54.2
547,2026-05-25,desktop,organic_search,Frankfurt,4,12,42.9
548,2026-03-17,desktop,direct,Cologne,3,24,167.8
549,2026-07-04,mobile,direct,Paris,6,13,90.6
550,2026-07-02,desktop,organic_search,Vienna,6,16,156.5
551,2026-07-23,mobile,organic_search,Berlin,2,9,269.9
552,2026-06-09,mobile,affiliate,Hamburg,4,23,174.3
553,2026-08-05,mobile,organic_search,Munich,7,9,36.4
554,2026-05-29,desktop,paid_search,Munich,5,8,208.2
555,2026-06-19,desktop,direct,Cologne,4,10,92.1
556,2026-08-13,desktop,organic_search,Frankfurt,6,9,112.0
557,2026-06-01,mobile,paid_search,Rome,4,6,221.1
558,2026-05-24,mobile,direct,Barcelona,1,18,20.7
559,2026-01-04,mobile,organic_search,Amsterdam,3,5,126.6
560,2026-02-25,mobile,paid_search,Paris,6,6,18.9
561,2026-01-28,mobile,paid_search,Cologne,6,22,55.5
562,2026-03-13,desktop,paid_search,Paris,6,5,217.1
563,2026-02-03,mobile,organic_search,Berlin,5,14,60.1
564,2026-05-31,desktop,email,Berlin,3,23,95.6
565,2026-03-04,mobile,email,Barcelona,7,20,199.1
566,2026-02-27,mobile,email,Vienna,4,22,74.6
567,2026-08-05,mobile,paid_search,Rome,3,10,76.8
568,2026-04-16,mobile,direct,Munich,6,24,72.6
569,2026-06-25,mobile,email,Cologne,6,23,34.5
570,2026-01-15,mobile,affiliate,Rome,6,11,153.1
571,2026-06-03,mobile,email,Berlin,4,20,140.8
572,2026-08-02,desktop,organic_search,Paris,6,4,279.1
573,2026-01-31,mobile,organic_search,Paris,3,24,53.1
574,2026-02-13,mobile,paid_search,Cologne,3,10,127.0
575,2026-06-08,mobile,direct,Frankfurt,7,19,53.0
576,2026-05-31,mobile,email,Hamburg,7,8,263.4
577,2026-06-26,mobile,organic_search,Hamburg,2,18,107.5
578,2026-03-04,mobile,paid_search,Barcelona,3,20,344.3
579,2026-03-16,desktop,paid_search,Paris,2,16,70.8
580,2026-01-19,mobile,direct,Amsterdam,3,3,113.0
581,2026-02-28,desktop,paid_search,Amsterdam,5,20,70.8
582,2026-06-05,desktop,email,Berlin,7,23,312.9
583,2026-06-16,mobile,direct,Hamburg,6,9,195.5
584,2026-05-17,desktop,paid_search,Cologne,5,24,168.2
585,2026-01-30,mobile,organic_search,Vienna,1,4,184.9
586,2026-07-29,mobile,direct,Hamburg,2,11,201.1
587,2026-05-21,mobile,organic_search,Vienna,6,10,134.0
588,2026-01-09,desktop,direct,Salzburg,6,16,91.0
589,2026-08-25,mobile,organic_search,Frankfurt,7,20,41.7
590,2026-05-22,desktop,organic_search,Amsterdam,2,21,34.6
591,2026-01-06,desktop,paid_search,Amsterdam,4,5,39.5
592,2026-04-09,mobile,paid_search,Frankfurt,5,22,164.4
593,2026-02-14,mobile,affiliate,Munich,7,22,113.1
594,2026-01-02,mobile,direct,Paris,1,11,62.8
595,2026-05-09,mobile,paid_search,Vienna,1,14,53.7
596,2026-01-06,mobile,email,Frankfurt,7,15,25.8
597,2026-01-18,mobile,organic_search,Salzburg,4,20,78.3
598,2026-04-30,desktop,organic_search,Amsterdam,3,10,50.6
599,2026-06-21,mobile,organic_search,Zurich,7,14,39.8
600,2026-03-29,desktop,paid_search,Rome,3,18,18.9
601,2026-01-20,desktop,direct,Munich,4,21,53.1
602,2026-06-22,mobile,email,Amsterdam,7,10,34.5
603,2026-02-16,mobile,direct,Barcelona,6,24,166.8
604,2026-02-28,mobile,organic_search,Amsterdam,6,21,86.0
605,2026-05-13,mobile,direct,Salzburg,5,20,152.6
606,2026-02-16,desktop,organic_search,Cologne,6,16,87.9
607,2026-07-17,mobile,direct,Paris,2,22,217.5
608,2026-07-13,desktop,paid_search,Amsterdam,2,20,8.6
609,2026-03-30,mobile,paid_search,Frankfurt,7,21,60.6
610,2026-06-27,desktop,direct,Paris,6,5,164.1
611,2026-01-14,mobile,organic_search,Rome,3,12,60.1
612,2026-07-19,mobile,paid_search,Frankfurt,2,21,61.2
613,2026-03-26,mobile,affiliate,Munich,1,10,28.3
614,2026-08-19,mobile,organic_search,Hamburg,4,11,60.7
615,2026-01-18,mobile,email,Paris,2,15,89.4
616,2026-02-19,mobile,direct,Paris,4,19,301.2
617,2026-02-15,mobile,affiliate,Barcelona,6,7,54.4
618,2026-05-31,mobile,organic_search,Munich,3,17,90.6
619,2026-04-24,mobile,email,Vienna,6,12,450.0
620,2026-01-08,desktop,paid_search,Zurich,7,23,297.8
621,2026-08-02,mobile,organic_search,Berlin,5,5,169.9
622,2026-03-25,mobile,paid_search,Zurich,7,4,141.9
623,2026-08-05,tablet,affiliate,Barcelona,1,9,88.7
624,2026-03-28,mobile,paid_search,Barcelona,5,23,161.9
625,2026-06-20,desktop,organic_search,Vienna,6,18,100.8
626,2026-08-22,desktop,organic_search,Amsterdam,5,12,11.1
627,2026-07-23,mobile,organic_search,Zurich,5,4,81.7
628,2026-06-16,mobile,organic_search,Vienna,5,16,66.0
629,2026-05-10,mobile,paid_search,Vienna,1,23,69.8
630,2026-07-16,mobile,paid_search,Barcelona,4,19,95.0
631,2026-08-20,mobile,email,Hamburg,4,4,62.7
632,2026-05-01,mobile,direct,Rome,7,21,191.5
633,2026-07-21,mobile,paid_search,Berlin,3,8,234.0
634,2026-01-02,mobile,organic_search,Hamburg,3,20,205.9
635,2026-06-09,mobile,paid_search,Paris,5,24,45.1
636,2026-08-20,mobile,direct,Zurich,2,10,241.2
637,2026-02-26,mobile,organic_search,Cologne,3,22,80.7
638,2026-07-15,desktop,email,Berlin,5,16,435.3
639,2026-07-04,desktop,direct,Vienna,5,5,348.0
640,2026-02-06,mobile,affiliate,Rome,7,11,30.9
641,2026-07-31,mobile,direct,Salzburg,7,22,95.0
642,2026-05-26,mobile,paid_search,Berlin,1,11,57.5
643,2026-04-26,desktop,paid_search,Barcelona,3,21,145.1
644,2026-03-08,mobile,organic_search,Vienna,7,12,150.1
645,2026-03-29,desktop,organic_search,Cologne,7,13,222.8
646,2026-04-29,desktop,organic_search,Salzburg,5,24,265.7
647,2026-03-30,mobile,paid_search,Barcelona,3,22,32.8
648,2026-04-18,mobile,organic_search,Barcelona,5,21,320.5
649,2026-07-02,mobile,paid_search,Munich,3,13,95.7
650,2026-02-19,desktop,paid_search,Hamburg,5,16,97.5
651,2026-08-18,mobile,paid_search,Barcelona,2,6,19.5
652,2026-03-26,mobile,paid_search,Cologne,2,22,114.5
653,2026-04-07,mobile,affiliate,Rome,6,7,63.4
654,2026-04-12,desktop,paid_search,Munich,5,3,25.2
655,2026-01-26,tablet,email,Rome,6,10,91.5
656,2026-05-10,mobile,direct,Vienna,1,10,75.1
657,2026-01-11,mobile,paid_search,Berlin,1,10,264.4
658,2026-07-17,mobile,organic_search,Munich,3,7,240.2
659,2026-07-21,mobile,organic_search,Vienna,7,19,69.4
660,2026-03-19,mobile,organic_search,Munich,1,6,126.9
661,2026-03-17,tablet,organic_search,Rome,3,7,213.2
662,2026-03-02,tablet,email,Berlin,5,20,25.9
663,2026-07-19,desktop,organic_search,Barcelona,5,19,88.5
664,2026-08-25,mobile,email,Rome,4,24,76.8
665,2026-01-29,mobile,paid_search,Rome,7,15,13.7
666,2026-02-02,mobile,direct,Hamburg,6,8,64.4
667,2026-01-10,mobile,organic_search,Amsterdam,4,16,12.6
668,2026-04-16,mobile,direct,Amsterdam,4,5,26.0
669,2026-03-16,mobile,organic_search,Rome,7,18,62.8
670,2026-04-07,tablet,paid_search,Barcelona,5,12,152.6
671,2026-03-18,desktop,organic_search,Berlin,6,20,28.4
672,2026-05-14,mobile,email,Zurich,6,9,123.2
673,2026-08-30,desktop,direct,Hamburg,3,11,181.3
674,2026-08-24,desktop,paid_search,Berlin,4,10,56.7
675,2026-02-27,tablet,organic_search,Amsterdam,4,18,149.1
676,2026-07-23,desktop,paid_search,Vienna,5,17,141.5
677,2026-06-29,mobile,organic_search,Barcelona,5,3,87.7
678,2026-08-09,desktop,paid_search,Amsterdam,4,22,66.8
679,2026-08-11,mobile,organic_search,Hamburg,7,19,78.7
680,2026-01-25,mobile,email,Frankfurt,6,20,399.4
681,2026-07-09,desktop,organic_search,Barcelona,7,19,38.1
682,2026-07-03,desktop,paid_search,Salzburg,3,11,318.5
683,2026-08-24,desktop,organic_search,Hamburg,2,24,44.3
684,2026-07-02,mobile,direct,Amsterdam,6,19,157.4
685,2026-02-10,desktop,organic_search,Zurich,5,6,19.2
686,2026-03-23,mobile,affiliate,Rome,3,9,21.6
687,2026-06-15,mobile,organic_search,Salzburg,7,5,261.2
688,2026-03-20,desktop,direct,Barcelona,7,19,33.1
689,2026-05-07,desktop,affiliate,Barcelona,2,23,173.6
690,2026-05-26,mobile,direct,Hamburg,7,19,120.9
691,2026-07-30,tablet,paid_search,Vienna,4,10,96.9
692,2026-02-04,desktop,affiliate,Vienna,1,22,164.1
693,2026-06-29,mobile,organic_search,Hamburg,5,16,157.9
694,2026-08-12,mobile,direct,Zurich,5,11,96.6
695,2026-07-08,mobile,direct,Barcelona,4,23,9.3
696,2026-01-01,mobile,paid_search,Berlin,4,14,90.7
697,2026-04-04,mobile,email,Paris,2,17,329.6
698,2026-05-10,mobile,paid_search,Barcelona,3,15,52.2
699,2026-06-13,desktop,email,Zurich,2,8,76.5
700,2026-07-13,desktop,organic_search,Rome,1,18,24.2
701,2026-08-02,desktop,email,Rome,5,5,71.4
702,2026-07-17,desktop,paid_search,Paris,1,12,97.4
703,2026-02-17,mobile,paid_search,Berlin,7,10,63.6
704,2026-06-10,mobile,organic_search,Rome,2,21,92.4
705,2026-01-08,desktop,organic_search,Salzburg,1,17,75.0
706,2026-02-02,desktop,organic_search,Barcelona,6,11,250.3
707,2026-03-17,mobile,paid_search,Frankfurt,4,23,45.0
708,2026-06-03,mobile,direct,Vienna,7,22,199.2
709,2026-07-28,desktop,direct,Amsterdam,1,4,59.3
710,2026-06-28,mobile,organic_search,Frankfurt,1,16,46.8
711,2026-04-23,mobile,affiliate,Cologne,6,12,162.3
712,2026-01-22,mobile,organic_search,Munich,4,4,42.4
713,2026-03-04,mobile,direct,Berlin,6,20,98.3
714,2026-06-07,mobile,email,Rome,4,9,86.2
715,2026-08-09,desktop,paid_search,Vienna,5,22,313.8
716,2026-01-29,tablet,paid_search,Cologne,4,12,94.5
717,2026-01-11,mobile,organic_search,Zurich,5,21,9.3
718,2026-05-06,mobile,paid_search,Paris,6,17,120.3
719,2026-07-15,tablet,affiliate,Amsterdam,6,20,204.7
720,2026-02-22,tablet,paid_search,Salzburg,1,16,155.4
721,2026-07-13,mobile,email,Barcelona,6,7,113.0
722,2026-08-29,desktop,direct,Berlin,5,13,72.2
723,2026-05-06,mobile,email,Paris,5,10,144.9
724,2026-06-19,desktop,organic_search,Amsterdam,5,7,96.1
725,2026-03-05,tablet,direct,Barcelona,6,15,111.9
726,2026-06-19,mobile,organic_search,Hamburg,7,17,158.8
727,2026-04-16,mobile,paid_search,Cologne,1,5,256.9
728,2026-07-13,mobile,direct,Zurich,4,23,59.0
729,2026-03-27,mobile,organic_search,Paris,3,11,58.1
730,2026-05-19,mobile,affiliate,Hamburg,6,13,108.5
731,2026-02-04,mobile,paid_search,Amsterdam,5,7,97.6
732,2026-06-09,mobile,paid_search,Cologne,4,7,104.3
733,2026-05-25,desktop,email,Rome,6,9,58.0
734,2026-03-30,desktop,email,Salzburg,3,6,31.8
735,2026-02-17,mobile,affiliate,Frankfurt,2,20,27.3
736,2026-08-19,desktop,direct,Paris,4,7,30.5
737,2026-08-30,mobile,direct,Munich,3,18,48.6
738,2026-05-01,desktop,organic_search,Frankfurt,6,8,302.0
739,2026-05-20,desktop,direct,Amsterdam,4,3,133.1
740,2026-06-04,desktop,direct,Frankfurt,6,12,178.8
741,2026-01-29,mobile,paid_search,Munich,7,23,30.8
742,2026-03-02,desktop,affiliate,Cologne,1,6,91.7
743,2026-05-29,mobile,paid_search,Rome,3,14,163.2
744,2026-05-31,desktop,direct,Hamburg,1,14,39.3
745,2026-04-02,tablet,direct,Zurich,1,17,103.0
746,2026-05-02,mobile,organic_search,Munich,6,12,57.7
747,2026-02-14,desktop,paid_search,Vienna,7,16,25.6
748,2026-06-26,desktop,direct,Frankfurt,6,6,18.1
749,2026-03-13,desktop,affiliate,Munich,3,4,113.4
750,2026-08-28,mobile,organic_search,Barcelona,3,7,68.2
751,2026-03-03,mobile,direct,Cologne,7,22,85.8
752,2026-01-11,desktop,paid_search,Salzburg,6,10,22.0
753,2026-05-22,desktop,paid_search,Cologne,1,18,139.5
754,2026-02-07,mobile,organic_search,Frankfurt,1,23,349.3
755,2026-03-08,mobile,paid_search,Berlin,7,8,183.8
756,2026-05-07,mobile,organic_search,Hamburg,6,6,52.8
757,2026-01-12,desktop,paid_search,Munich,7,4,12.8
758,2026-02-24,mobile,paid_search,Zurich,6,18,163.9
759,2026-07-17,mobile,organic_search,Zurich,3,24,210.2
760,2026-03-05,desktop,affiliate,Hamburg,5,13,138.0
761,2026-03-11,mobile,direct,Berlin,1,23,83.6
762,2026-04-17,mobile,affiliate,Frankfurt,4,14,203.3
763,2026-03-15,mobile,direct,Vienna,3,18,108.9
764,2026-08-18,mobile,paid_search,Berlin,1,8,80.0
765,2026-04-15,desktop,direct,Zurich,2,14,176.8
766,2026-02-23,mobile,organic_search,Vienna,3,5,238.6
767,2026-07-11,mobile,organic_search,Hamburg,6,16,56.8
768,2026-01-06,mobile,paid_search,Frankfurt,5,8,45.0
769,2026-05-29,desktop,organic_search,Paris,1,13,105.3
770,2026-04-27,mobile,direct,Paris,1,9,118.9
771,2026-01-22,desktop,organic_search,Vienna,1,21,89.9
772,2026-02-28,mobile,organic_search,Rome,3,19,224.6
773,2026-04-22,mobile,direct,Barcelona,5,19,151.5
774,2026-01-07,mobile,paid_search,Cologne,3,18,122.2
775,2026-07-03,desktop,organic_search,Hamburg,6,4,85.0
776,2026-07-15,mobile,organic_search,Berlin,6,11,304.6
777,2026-01-10,desktop,direct,Berlin,1,10,191.0
778,2026-04-03,tablet,direct,Vienna,2,6,331.6
779,2026-01-10,desktop,organic_search,Berlin,2,18,110.2
780,2026-02-09,mobile,direct,Amsterdam,6,17,63.0
781,2026-06-19,mobile,direct,Cologne,5,24,202.9
782,2026-03-19,mobile,direct,Hamburg,5,24,90.6
783,2026-05-02,mobile,organic_search,Cologne,2,19,58.7
784,2026-03-06,mobile,affiliate,Salzburg,2,21,82.8
785,2026-02-09,mobile,direct,Hamburg,5,13,161.3
786,2026-07-25,mobile,organic_search,Cologne,1,7,96.9
787,2026-06-12,desktop,email,Frankfurt,5,19,64.9
788,2026-07-29,mobile,direct,Paris,6,11,85.4
789,2026-01-20,mobile,organic_search,Munich,4,18,61.6
790,2026-02-21,desktop,email,Munich,4,18,46.9
791,2026-04-18,desktop,direct,Rome,6,18,27.2
792,2026-08-30,desktop,organic_search,Amsterdam,4,10,223.6
793,2026-07-18,tablet,paid_search,Cologne,1,23,222.1
794,2026-05-06,desktop,paid_search,Berlin,6,22,116.3
795,2026-02-12,tablet,organic_search,Amsterdam,1,16,51.9
796,2026-08-20,tablet,paid_search,Zurich,7,24,75.2
797,2026-05-23,desktop,organic_search,Rome,1,14,33.8
798,2026-07-08,desktop,organic_search,Berlin,5,24,29.1
799,2026-03-31,mobile,organic_search,Paris,7,19,55.0
800,2026-07-03,desktop,organic_search,Salzburg,7,12,141.8
801,2026-08-05,desktop,direct,Salzburg,2,22,24.0
802,2026-04-13,desktop,paid_search,Barcelona,1,23,152.0
803,2026-06-06,mobile,organic_search,Cologne,3,16,126.1
804,2026-07-08,mobile,organic_search,Salzburg,5,9,123.2
805,2026-03-28,mobile,direct,Rome,2,3,97.5
806,2026-06-08,tablet,paid_search,Salzburg,6,7,122.1
807,2026-04-29,desktop,direct,Paris,6,4,87.8
808,2026-05-17,desktop,organic_search,Berlin,1,21,23.5
809,2026-05-08,mobile,direct,Barcelona,2,21,285.4
810,2026-02-24,mobile,affiliate,Paris,3,14,68.4
811,2026-08-27,tablet,direct,Salzburg,4,14,72.7
812,2026-03-18,mobile,direct,Berlin,7,19,101.4
813,2026-06-30,mobile,organic_search,Munich,1,24,324.1
814,2026-07-08,desktop,paid_search,Cologne,1,15,186.8
815,2026-06-22,mobile,organic_search,Zurich,6,7,115.6
816,2026-02-20,mobile,direct,Barcelona,5,14,96.2
817,2026-08-27,mobile,direct,Hamburg,7,18,69.7
818,2026-05-31,mobile,organic_search,Munich,6,18,132.9
819,2026-02-07,desktop,direct,Hamburg,3,12,59.7
820,2026-05-28,tablet,paid_search,Hamburg,2,6,93.0
821,2026-04-24,mobile,affiliate,Frankfurt,1,3,233.2
822,2026-06-17,mobile,affiliate,Barcelona,6,17,86.8
823,2026-08-21,mobile,organic_search,Frankfurt,3,11,139.8
824,2026-03-03,mobile,email,Barcelona,1,24,73.8
825,2026-07-26,desktop,organic_search,Salzburg,2,7,69.1
826,2026-07-25,mobile,paid_search,Amsterdam,7,13,221.6
827,2026-02-19,mobile,paid_search,Frankfurt,7,14,165.2
828,2026-03-13,mobile,organic_search,Barcelona,6,3,203.8
829,2026-04-12,mobile,direct,Berlin,7,22,132.0
830,2026-03-11,mobile,paid_search,Frankfurt,4,9,104.6
831,2026-02-15,mobile,direct,Vienna,3,24,17.3
832,2026-06-27,desktop,direct,Barcelona,5,7,43.2
833,2026-06-19,desktop,paid_search,Cologne,6,15,36.0
834,2026-06-30,mobile,organic_search,Hamburg,2,20,82.0
835,2026-05-30,mobile,organic_search,Zurich,6,23,118.9
836,2026-02-15,mobile,organic_search,Salzburg,5,6,38.0
837,2026-05-21,mobile,direct,Vienna,6,22,31.7
838,2026-05-10,mobile,organic_search,Salzburg,6,17,74.6
839,2026-08-07,desktop,paid_search,Frankfurt,1,7,26.5
840,2026-08-01,desktop,paid_search,Munich,7,11,227.5
841,2026-01-25,mobile,email,Rome,6,3,41.2
842,2026-05-12,mobile,email,Munich,1,24,76.4
843,2026-08-16,mobile,organic_search,Amsterdam,4,21,50.8
844,2026-06-21,mobile,paid_search,Hamburg,5,8,76.6
845,2026-04-28,mobile,organic_search,Barcelona,6,15,14.7
846,2026-06-13,mobile,affiliate,Hamburg,5,16,239.3
847,2026-01-07,mobile,paid_search,Zurich,3,20,272.1
848,2026-05-01,mobile,organic_search,Paris,6,13,30.6
849,2026-08-10,tablet,organic_search,Rome,7,17,108.8
850,2026-04-19,desktop,email,Hamburg,4,15,115.1
851,2026-08-14,mobile,paid_search,Zurich,2,7,93.3
852,2026-07-13,desktop,affiliate,Cologne,4,20,208.2
853,2026-08-17,mobile,direct,Berlin,2,12,158.4
854,2026-02-05,desktop,paid_search,Paris,4,8,62.8
855,2026-07-22,desktop,email,Salzburg,1,10,159.6
856,2026-02-21,mobile,direct,Vienna,1,20,60.0
857,2026-03-09,desktop,direct,Salzburg,3,18,26.6
858,2026-02-02,mobile,organic_search,Hamburg,2,23,264.9
859,2026-03-11,mobile,email,Rome,3,4,317.5
860,2026-06-05,tablet,email,Vienna,6,12,33.2
861,2026-03-21,mobile,email,Salzburg,6,12,101.5
862,2026-01-06,desktop,organic_search,Paris,2,15,206.9
863,2026-02-24,desktop,affiliate,Hamburg,1,8,94.4
864,2026-02-01,mobile,paid_search,Rome,1,16,81.0
865,2026-08-08,desktop,organic_search,Vienna,2,18,119.7
866,2026-07-02,mobile,direct,Munich,6,4,133.4
867,2026-05-10,mobile,direct,Vienna,5,13,96.3
868,2026-07-26,mobile,organic_search,Vienna,1,22,198.2
869,2026-03-06,mobile,paid_search,Salzburg,6,18,108.8
870,2026-08-08,mobile,paid_search,Salzburg,3,12,74.7
871,2026-07-06,mobile,email,Cologne,5,20,317.4
872,2026-03-02,desktop,organic_search,Rome,5,21,48.6
873,2026-06-01,desktop,direct,Cologne,6,19,126.6
874,2026-08-21,mobile,affiliate,Amsterdam,7,24,80.3
875,2026-04-02,mobile,affiliate,Paris,6,23,124.0
876,2026-02-22,tablet,organic_search,Munich,3,6,39.7
877,2026-08-10,mobile,direct,Vienna,2,5,35.8
